OutageUID,Site Name,Project ID,Description,Asset,Sub-System,Status,Tollgate,Start Date,End Date,Budget,Actual Cost,Contractor,Project Manager,TollgateLateFlag
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1107,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,09-07-2028,08-08-2028,105741.25,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1108,T-3: Grid Bid Planning,Project Management,,Planned,T-3,08-07-2028,07-08-2028,101535.13,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1109,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,10-07-2028,09-08-2028,106445.66,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1110,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,09-07-2028,08-08-2028,87242.33,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1111,T-3: Grid Bid Planning,Project Management,,Planned,T-3,09-07-2028,08-08-2028,93864.58,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1112,T-3: Grid Bid Planning,Project Management,,Planned,T-3,07-07-2028,06-08-2028,108904.3,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1113,T-3: Invoice Rec Planning,Project Management,,Planned,T-3,10-07-2028,09-08-2028,95068.71,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1114,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,09-07-2028,08-08-2028,115273.51,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1115,T-3: Scope Definition Planning,Project Management,,Planned,T-3,07-07-2028,06-08-2028,127904.68,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1116,T-3: Grid Bid Planning,Project Management,,Planned,T-3,10-07-2028,09-08-2028,88888.29,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1117,T-3: Grid Bid Planning,Project Management,,Planned,T-3,09-07-2028,08-08-2028,91962.49,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1118,T-3: Scope Definition Planning,Project Management,,Planned,T-3,08-07-2028,07-08-2028,90959.77,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1119,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,08-07-2028,07-08-2028,97982.15,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1120,T-3: Grid Bid Planning,Project Management,,Planned,T-3,07-07-2028,06-08-2028,115118.51,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1121,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,10-07-2028,09-08-2028,108522.68,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1122,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,07-07-2028,06-08-2028,111645.39,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1123,T-3: Grid Bid Planning,Project Management,,Planned,T-3,08-07-2028,07-08-2028,115445.18,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1124,T-3: Budget Approval Planning,Project Management,,Planned,T-3,07-07-2028,06-08-2028,127971.56,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1125,T-3: Regulatory Permit Planning,Project Management,,Planned,T-3,08-07-2028,07-08-2028,105800.53,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1126,T-1: Stack Damper Planning,HRSG,,Planned,T-1,06-09-2028,06-10-2028,208670.01,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1127,T-1: Stack Damper Planning,HRSG,,Planned,T-1,06-09-2028,06-10-2028,154734.89,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1128,T-1: Confined Space Setup Planning,Safety,,Planned,T-1,06-09-2028,06-10-2028,185750.62,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1129,T-1: Confined Space Setup Planning,Safety,,Planned,T-1,08-09-2028,08-10-2028,204496.54,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1130,T-1: Bucket Exchange Planning,Gas Turbine,,Planned,T-1,08-09-2028,08-10-2028,188994.98,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1131,T-1: Condenser Clean Planning,BOP,,Planned,T-1,06-09-2028,06-10-2028,203644.78,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1132,T-1: HP Shell Removal Planning,Steam Turbine,,Planned,T-1,07-09-2028,07-10-2028,191145.8,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1133,T-1: Stop Valve Insp Planning,Steam Turbine,,Planned,T-1,07-09-2028,07-10-2028,159399.25,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1134,T-1: Catalyst Sample Planning,HRSG,,Planned,T-1,08-09-2028,08-10-2028,190115.0,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1135,T-1: Confined Space Setup Planning,Safety,,Planned,T-1,08-09-2028,08-10-2028,211529.54,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1136,T-1: Safety Audit Planning,Safety,,Planned,T-1,08-09-2028,08-10-2028,201462.85,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1137,T-1: Catalyst Sample Planning,HRSG,,Planned,T-1,06-09-2028,06-10-2028,190543.34,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1138,T-1: Wedge Check Planning,Generator,,Planned,T-1,07-09-2028,07-10-2028,163773.58,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1139,T-1: Wedge Check Planning,Generator,,Planned,T-1,05-09-2028,05-10-2028,179043.59,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1140,T-1: Wedge Check Planning,Generator,,Planned,T-1,08-09-2028,08-10-2028,163186.72,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1141,T-1: Robotic Insp Planning,Generator,,Planned,T-1,06-09-2028,06-10-2028,161559.93,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1142,T-1: Tube Thickness Check Planning,HRSG,,Planned,T-1,06-09-2028,06-10-2028,157259.26,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1143,T-1: Control Valve Lapping Planning,Steam Turbine,,Planned,T-1,05-09-2028,05-10-2028,143493.24,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1144,T-1: Combustion Swap Planning,Gas Turbine,,Planned,T-1,07-09-2028,07-10-2028,207998.11,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1145,T-1: Robotic Insp Planning,Generator,,Planned,T-1,06-09-2028,06-10-2028,180413.89,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1146,T-1: Exciter Diode Check Planning,Generator,,Planned,T-1,08-09-2028,08-10-2028,197548.56,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1147,Drum Insp - Area 2,HRSG,,Planned,Execution,07-10-2028,12-10-2028,186362.79,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1148,Diaphragm Clean - Area 1,Steam Turbine,,Planned,Execution,06-10-2028,11-10-2028,180135.49,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1149,LP Hood Open - Area 3,Steam Turbine,,Planned,Execution,05-10-2028,10-10-2028,163038.29,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1150,Catalyst Sample - Area 4,HRSG,,Planned,Execution,08-10-2028,13-10-2028,191018.75,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1151,Circ Pump Rebuild - Area 1,BOP,,Planned,Execution,05-10-2028,10-10-2028,174876.0,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1152,Wedge Check - Area 3,Generator,,Planned,Execution,07-10-2028,12-10-2028,172078.71,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1153,Compressor Blade Insp - Area 3,Gas Turbine,,Planned,Execution,07-10-2028,12-10-2028,147784.3,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1154,Stop Valve Insp - Area 1,Steam Turbine,,Planned,Execution,05-10-2028,10-10-2028,160787.25,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1155,Compressor Blade Insp - Area 4,Gas Turbine,,Planned,Execution,06-10-2028,11-10-2028,183005.88,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1156,HP Shell Removal - Area 4,Steam Turbine,,Planned,Execution,06-10-2028,11-10-2028,131115.69,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1157,Robotic Insp - Area 1,Generator,,Planned,Execution,06-10-2028,11-10-2028,142513.87,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1158,Rotor Insp - Area 1,Gas Turbine,,Planned,Execution,08-10-2028,13-10-2028,166679.59,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1159,Catalyst Sample - Area 1,HRSG,,Planned,Execution,07-10-2028,12-10-2028,159636.72,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1160,Robotic Insp - Area 4,Generator,,Planned,Execution,05-10-2028,10-10-2028,172865.14,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1161,Safety Audit - Area 1,Safety,,Planned,Execution,07-10-2028,12-10-2028,129550.38,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1162,Stack Damper - Area 3,HRSG,,Planned,Execution,06-10-2028,11-10-2028,188869.08,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1163,HP Shell Removal - Area 2,Steam Turbine,,Planned,Execution,08-10-2028,13-10-2028,171943.32,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1164,Catalyst Sample - Area 3,HRSG,,Planned,Execution,05-10-2028,10-10-2028,157218.09,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1165,Combustion Swap - Area 3,Gas Turbine,,Planned,Execution,06-10-2028,11-10-2028,188890.54,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1166,Robotic Insp - Area 3,Generator,,Planned,Execution,07-10-2028,12-10-2028,144976.98,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1167,Exciter Diode Check - Area 1,Generator,,Planned,Execution,06-10-2028,11-10-2028,182957.61,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1168,Turbine Shell Lift - Area 1,Gas Turbine,,Planned,Execution,07-10-2028,12-10-2028,145222.42,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1169,Bucket Exchange - Area 2,Gas Turbine,,Planned,Execution,05-10-2028,10-10-2028,149199.82,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1170,Wedge Check - Area 2,Generator,,Planned,Execution,06-10-2028,11-10-2028,189396.37,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1171,Diaphragm Clean - Area 2,Steam Turbine,,Planned,Execution,08-10-2028,13-10-2028,144377.41,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1172,Transformer Oil - Area 3,BOP,,Planned,Execution,07-10-2028,12-10-2028,166588.04,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1173,Robotic Insp - Area 3,Generator,,Planned,Execution,05-10-2028,10-10-2028,163706.55,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1174,Turbine Shell Lift - Area 3,Gas Turbine,,Planned,Execution,08-10-2028,13-10-2028,163673.75,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1175,Exciter Diode Check - Area 4,Generator,,Planned,Execution,06-10-2028,11-10-2028,164591.05,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1176,Robotic Insp - Area 4,Generator,,Planned,Execution,07-10-2028,12-10-2028,154122.63,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1177,Compressor Blade Insp - Area 1,Gas Turbine,,Planned,Execution,08-10-2028,13-10-2028,190444.69,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1178,Circ Pump Rebuild - Area 1,BOP,,Planned,Execution,07-10-2028,12-10-2028,162719.17,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1179,IGV Bushing - Area 1,Gas Turbine,,Planned,Execution,07-10-2028,12-10-2028,131397.78,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1180,Drum Insp - Area 2,HRSG,,Planned,Execution,08-10-2028,13-10-2028,136012.24,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1181,Stop Valve Insp - Area 2,Steam Turbine,,Planned,Execution,08-10-2028,13-10-2028,141426.07,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1182,Inlet Filter - Area 2,Gas Turbine,,Planned,Execution,08-10-2028,13-10-2028,144461.28,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1183,Condenser Clean - Area 4,BOP,,Planned,Execution,05-10-2028,10-10-2028,157092.75,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1184,Control Valve Lapping - Area 3,Steam Turbine,,Planned,Execution,07-10-2028,12-10-2028,130388.68,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1185,Exciter Diode Check - Area 3,Generator,,Planned,Execution,08-10-2028,13-10-2028,159049.51,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1186,Wedge Check - Area 2,Generator,,Planned,Execution,05-10-2028,10-10-2028,191047.53,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1187,Exciter Diode Check - Area 1,Generator,,Planned,Execution,08-10-2028,13-10-2028,185645.48,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1188,IGV Bushing - Area 3,Gas Turbine,,Planned,Execution,06-10-2028,11-10-2028,138502.79,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1189,Bucket Exchange - Area 4,Gas Turbine,,Planned,Execution,05-10-2028,10-10-2028,174642.3,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1190,Combustion Swap - Area 3,Gas Turbine,,Planned,Execution,08-10-2028,13-10-2028,147672.08,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1191,Wedge Check - Area 2,Generator,,Planned,Execution,06-10-2028,11-10-2028,188275.84,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1192,LP Hood Open - Area 2,Steam Turbine,,Planned,Execution,08-10-2028,13-10-2028,135940.29,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1193,Exciter Diode Check - Area 4,Generator,,Planned,Execution,05-10-2028,10-10-2028,157088.33,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1194,Control Valve Lapping - Area 4,Steam Turbine,,Planned,Execution,06-10-2028,11-10-2028,150397.69,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1195,Safety Audit - Area 4,Safety,,Planned,Execution,06-10-2028,11-10-2028,147535.5,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1196,Inlet Filter - Area 2,Gas Turbine,,Planned,Execution,08-10-2028,13-10-2028,176136.75,0.0,Siemens Energy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1197,Stack Damper - Area 1,HRSG,,Planned,Execution,07-10-2028,12-10-2028,168615.04,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1198,Air Monitoring - Area 2,Safety,,Planned,Execution,07-10-2028,12-10-2028,151738.92,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1199,LP Hood Open - Area 1,Steam Turbine,,Planned,Execution,07-10-2028,12-10-2028,162071.48,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1200,Exciter Diode Check - Area 2,Generator,,Planned,Execution,07-10-2028,12-10-2028,161822.09,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1201,Bucket Exchange - Area 4,Gas Turbine,,Planned,Execution,06-10-2028,11-10-2028,155042.66,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1202,Turbine Shell Lift - Area 4,Gas Turbine,,Planned,Execution,07-10-2028,12-10-2028,173604.1,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1203,Drum Insp - Area 4,HRSG,,Planned,Execution,08-10-2028,13-10-2028,177957.28,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1204,Robotic Insp - Area 4,Generator,,Planned,Execution,08-10-2028,13-10-2028,152407.36,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1205,Diaphragm Clean - Area 4,Steam Turbine,,Planned,Execution,06-10-2028,11-10-2028,178449.48,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1206,Confined Space Setup - Area 4,Safety,,Planned,Execution,06-10-2028,11-10-2028,167688.1,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1207,Confined Space Setup - Area 4,Safety,,Planned,Execution,08-10-2028,13-10-2028,191036.67,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1208,Combustion Swap - Area 4,Gas Turbine,,Planned,Execution,05-10-2028,10-10-2028,178355.71,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1209,Safety Audit - Area 4,Safety,,Planned,Execution,07-10-2028,12-10-2028,138604.35,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1210,Diaphragm Clean - Area 3,Steam Turbine,,Planned,Execution,07-10-2028,12-10-2028,131117.62,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1211,LOTO Walkdown - Area 2,Safety,,Planned,Execution,07-10-2028,12-10-2028,177157.9,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1212,Stop Valve Insp - Area 2,Steam Turbine,,Planned,Execution,08-10-2028,13-10-2028,162784.94,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1213,Confined Space Setup - Area 1,Safety,,Planned,Execution,06-10-2028,11-10-2028,184966.27,0.0,FieldCore,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1214,Compressor Blade Insp - Area 1,Gas Turbine,,Planned,Execution,06-10-2028,11-10-2028,176587.01,0.0,APM,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1215,Stop Valve Insp - Area 4,Steam Turbine,,Planned,Execution,06-10-2028,11-10-2028,133619.72,0.0,United Rentals,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1216,Circ Pump Rebuild - Area 1,BOP,,Planned,Execution,06-10-2028,11-10-2028,176276.73,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1217,Condenser Clean - Area 1,BOP,,Planned,Execution,07-10-2028,12-10-2028,166689.83,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1218,Catalyst Sample - Area 1,HRSG,,Planned,Execution,08-10-2028,13-10-2028,143135.36,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1219,Switchgear Test - Area 2,BOP,,Planned,Execution,06-10-2028,11-10-2028,185378.9,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1220,Diaphragm Clean - Area 1,Steam Turbine,,Planned,Execution,06-10-2028,11-10-2028,139196.09,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1221,LOTO Walkdown - Area 4,Safety,,Planned,Execution,08-10-2028,13-10-2028,142920.83,0.0,Local Union 55,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1222,Drum Insp - Area 1,HRSG,,Planned,Execution,06-10-2028,11-10-2028,184785.86,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1223,Condenser Clean - Area 3,BOP,,Planned,Execution,08-10-2028,13-10-2028,155750.89,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1224,Diaphragm Clean - Area 2,Steam Turbine,,Planned,Execution,08-10-2028,13-10-2028,163370.78,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1225,Cooling Tower Fill - Area 2,BOP,,Planned,Execution,05-10-2028,10-10-2028,185225.29,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1226,Drum Insp - Area 1,HRSG,,Planned,Execution,06-10-2028,11-10-2028,161425.89,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1227,HP Shell Removal - Area 4,Steam Turbine,,Planned,Execution,07-10-2028,12-10-2028,159904.35,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1228,Drum Insp - Area 2,HRSG,,Planned,Execution,08-10-2028,13-10-2028,138846.39,0.0,GE Vernova,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1229,Wedge Check - Area 4,Generator,,Planned,Execution,07-10-2028,12-10-2028,171634.86,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1230,Exciter Diode Check - Area 4,Generator,,Planned,Execution,05-10-2028,10-10-2028,183941.44,0.0,EthosEnergy,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1231,Tube Thickness Check - Area 2,HRSG,,Planned,Execution,06-10-2028,11-10-2028,152240.46,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1232,Robotic Insp - Area 2,Generator,,Planned,Execution,06-10-2028,11-10-2028,175782.61,0.0,BrandSafway,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1233,Air Monitoring - Area 1,Safety,,Planned,Execution,08-10-2028,13-10-2028,146807.59,0.0,Mistras Group,Sarah Miller,False
WV_MO_2028,West Valley Peaker,PRJ-WV-MA-1234,LP Hood Open - Area 4,Steam Turbine,,Planned,Execution,08-10-2028,13-10-2028,171407.84,0.0,Local Union 55,Sarah Miller,False
